,id,units,ln_itm_qty,ln_itm_val,pk_price,unit_price,line_itm_ins,ln_itm_weight,ln_itm_freight_cost
2779,14440,240,28000,280560.0,10.02,0.04,604.89,10951.802370150537,23791.61430663552
2780,14447,30,5745,25909.95,4.51,0.15,42.75,467.0108101345367,14600.7128851018
2781,14508,100,2730,218400.0,80.0,0.8,360.36,58264.49014715176,506571.35468551033
2782,14542,240,6395,19185.0,3.0,0.01,41.36,2337.1114219498754,14354.496783048435
2783,14564,60,7,126.22,18.03,0.3,0.13,0.3938613211177816,28.5731534962666
2784,14571,100,2744,244216.0,89.0,0.89,342.39,58563.28240431664,509169.1565044104
2785,14578,90,3680,20240.0,5.5,0.06,25.04,483.41679806742025,31153.316752469094
2786,14605,30,71376,231258.24,3.24,0.11,286.07,5802.152059906474,181399.56186023087
2787,14628,120,48,1236.47,25.76,0.21,1.53,44.104169579719866,288.6428727865159
2788,14658,300,2265,69807.3,30.82,0.1,71.76,3013.7134762635087,47908.411819318375
2789,14665,100,1000,97680.0,97.68,0.98,210.6,7127.368962722833,9843.366299920772
2790,14694,60,6000,57000.0,9.5,0.16,122.89,1355.8811077673852,6234.444778844117
2791,14710,30,29908,89125.84,2.98,0.1,91.62,2431.220071280022,76010.11679157958
2792,14743,60,87500,641375.0,7.33,0.12,1382.8,4923.26651397227,357164.4187033325
2793,14785,100,3200,256000.0,80.0,0.8,316.67,68295.37306625847,593783.2728914407
2794,14803,240,9720,14677.2,1.51,0.01,15.09,3662.987506136644,16116.36691802194
2795,14811,1,4068,99666.0,24.5,24.5,102.46,2791.0001946543002,36081.4046503349
2796,14820,100,2132,170560.0,80.0,0.8,239.13,45501.7923053947,395608.1055639223
2797,14846,300,60,1849.2,30.82,0.1,2.29,79.83346956989426,1269.0970018362482
2798,14871,60,1769,3714.9,2.1,0.04,4.6,95.14276175647156,3385.3188950966405
2799,14874,240,26000,392080.0,15.08,0.06,845.32,10169.530772282642,22092.213284732985
2800,14929,30,9,342.83,38.09,1.27,0.4,1.0305356584565653,8.055319937502926
2801,14931,60,1080,43869.6,40.62,0.68,45.1,220.95708154506437,1444.3912017167381
2802,14941,30,9000,179100.0,19.9,0.66,386.14,1030.5356584565652,8055.319937502925
2803,14943,180,75,3750.0,50.0,0.28,7.35,17.76321644995038,428.7732969325911
2804,14970,200,192,2417.28,12.59,0.06,5.21,43.29649163036001,1702.1193304288013
2805,14988,100,337,29993.0,89.0,0.89,42.05,7192.356476040345,62532.800926379845
2806,15004,240,599,11964.63,19.97,0.08,23.45,234.2903435614347,508.97060605980994
2807,15005,20,8018,256576.0,32.0,1.6,359.72,2920.0520850277585,164872.16744143545
2808,15011,30,9653,168734.44,17.48,0.58,363.79,1293.0098448132742,4745.058678693564
2809,15012,60,2452,17899.6,7.3,0.12,29.53,137.96399419725722,10008.7674818351
2810,15046,30,6,71.03,11.84,0.39,0.07,0.4624663969832391,28.745813474018696
2811,15051,20,2769,88608.0,32.0,1.6,124.23,1008.4340513147746,56938.267852997604
2812,15115,20,34,1088.0,32.0,1.6,1.12,12.382361049007706,699.1336608891003
2813,15131,100,6000,480000.0,80.0,0.8,593.76,128053.82449923463,1113343.6366714512
2814,15142,30,11510,53751.7,4.67,0.16,115.89,935.6474194340326,29252.255057880197
2815,15149,60,20000,40000.0,2.0,0.03,66.0,1200.679862007132,536379.3726736776
2816,15176,30,12000,54120.0,4.51,0.15,116.68,975.4794989755336,30497.572605956764
2817,15195,60,270,12501.0,46.3,0.77,26.95,59.178951814016514,1054.9100341271437
2818,15240,240,375,2561.25,6.83,0.03,2.63,124.27503155887196,1369.2741272958679
2819,15241,30,1368,21995.87,16.08,0.54,27.21,111.20466288321083,3476.723277079071
2820,15248,60,16300,181745.0,11.15,0.19,356.22,2072.383443337421,14186.538781985962
2821,15283,20,3662,117184.0,32.0,1.6,193.35,1333.653122396065,75300.8078287025
2822,15298,30,7,99.53,14.22,0.47,0.1,0.5545055327590992,64.7826169073041
2823,15352,240,464,858.4,1.85,0.01,1.06,169.57305704218015,1041.5147001304883
2824,15356,20,35,1120.0,32.0,1.6,1.85,12.746548138684403,719.6964156211326
2825,15368,60,24480,58752.0,2.4,0.04,115.15,1469.6321510967296,656528.3521525814
2826,15382,100,81,6480.0,80.0,0.8,8.02,1728.7266307396676,15030.139095064593
2827,15399,60,10000,65000.0,6.5,0.11,66.82,562.6590301682594,40818.79070895228
2828,15405,120,1202,41228.6,34.3,0.29,88.89,304.8487230176047,2762.9495699011054
2829,15423,100,1400,112000.0,80.0,0.8,138.54,29879.22571648808,259780.18189000527
2830,15460,30,36831,170159.22,4.62,0.15,174.92,3536.84802251853,25161.485762782217
2831,15499,20,8460,270720.0,32.0,1.6,334.88,3081.0227786648584,173960.90503299376
2832,15554,240,2162,6810.3,3.15,0.01,14.68,814.7509247188708,3584.730995551794
2833,15596,100,2342,187360.0,80.0,0.8,309.14,49983.676162867916,434575.1328474231
2834,15619,30,115,1923.5,16.73,0.56,2.38,9.34834519851553,292.26840414041897
2835,15625,100,4708,376640.0,80.0,0.8,387.19,100479.56762373277,873603.640241532
2836,15642,120,2486,85269.8,34.3,0.29,183.84,630.4941143275918,5714.386548065016
2837,15643,20,2000,64000.0,32.0,1.6,105.6,728.3741793533944,41125.509464064715
2838,15656,60,120,6660.0,55.5,0.92,7.84,12.361775666196994,275.9525084738403
2839,15670,60,34595,77838.75,2.25,0.04,96.29,3300.7135434079196,32809.323138856715
2840,15687,240,8474,25422.0,3.0,0.01,54.81,3096.9010460677473,19021.1111398831
2841,15695,60,71596,241278.52,3.37,0.06,520.2,4855.239781318779,90275.46887833229
2842,15726,60,46530,581159.7,12.49,0.21,814.79,6478.659647687399,137337.1456574113
2843,15727,720,1000,39000.0,39.0,0.05,64.35,696.9843118381988,4756.122912035382
2844,15738,30,400,9304.0,23.26,0.78,10.95,47.16445810741888,2507.0159659282904
2845,15751,100,228,18240.0,80.0,0.8,21.47,4866.0453309709155,42307.05819351514
2846,15772,60,30000,313500.0,10.45,0.17,517.28,3814.2026564492407,26110.194077274777
2847,15778,100,218,17440.0,80.0,0.8,21.57,4652.622290138858,40451.48546572939
2848,15788,1,45,225.0,5.0,5.0,0.26,23.412358070875143,5874.891842625011
2849,15795,60,12,216.37,18.03,0.3,0.22,0.6751908362019113,48.98254885074274
2850,15804,25,20,1900.0,95.0,3.8,2.35,13.083256263662879,326.9824816097525
2851,15813,60,23040,186854.4,8.11,0.14,192.09,2929.307640153017,20052.629051347027
2852,15815,200,2200,3914.05,1.78,0.01,7.67,191.87361523210424,9148.051360392448
2853,15825,20,400,12800.0,32.0,1.6,15.07,145.6748358706789,8225.101892812943
2854,15867,30,41286,220880.1,5.35,0.18,309.67,3964.6576920990474,28204.965958084944
2855,15879,30,117359,997551.5,8.5,0.28,2150.72,11269.879912974182,80175.03753996248
2856,15894,60,20500,228575.0,11.15,0.19,448.01,2606.3718152403144,17841.96595280443
2857,15909,30,9612,183096.09,19.05,0.64,358.87,781.3590786794024,24428.55565737137
2858,15930,20,5264,168448.0,32.0,1.6,363.17,1917.080840058134,108242.34090941833
2859,15946,30,2600,33800.0,13.0,0.43,72.87,200.40210535940363,12456.51917207477
2860,15984,30,137654,944306.44,6.86,0.23,1558.11,64322.96279648405,371301.2866180799
2861,15994,240,705,1064.55,1.51,0.01,1.09,265.6796493648492,1168.9340202886285
2862,15999,60,36426,296143.38,8.13,0.14,366.33,4631.204865460668,31702.99764862703
2863,16044,20,1129,32741.0,29.0,1.45,54.02,365.7535655708676,6035.345268962874
2864,16053,60,14011,25920.35,1.85,0.03,32.06,841.1362773290963,375760.5695265449
2865,16071,100,1859,165451.0,89.0,0.89,231.96,39675.34329067953,344950.9700953713
2866,16084,30,1,11.02,11.02,0.37,0.01,0.07707773283053986,4.790968912336449
2867,16085,100,100,8905.0,89.05,0.89,12.48,28.237028009182325,1921.200967277927
2868,16097,30,18544,340096.96,18.34,0.61,666.59,309608.2692063492,119676.79466666667
2869,16098,60,3300,13035.0,3.95,0.07,13.4,845.2506857683292,9962.864834480933
2870,16099,90,1515,15119.7,9.98,0.11,32.6,199.01533942177764,12825.346434780076
2871,16104,30,2225,44500.0,20.0,0.67,73.42,176.25354434128508,20591.617516964518
2872,16173,60,4132,52683.0,12.75,0.21,86.93,854.5171597633137,35706.99584615385
2873,16186,60,21858,184044.36,8.42,0.14,227.66,2779.028055488917,19023.8874047024
2874,16213,30,414,11426.4,27.6,0.92,11.75,45.08864539352226,705.8785827949737
2875,16231,25,10000,200000.0,20.0,0.8,330.0,9152.785274666123,99795.2675306278
2876,16232,30,2894,3617.5,1.25,0.04,5.07,181.4995435703715,4128.337232614561
2877,16236,20,679,22067.5,32.5,1.62,22.69,219.9704792051542,3629.7603521929063
2878,16255,100,7999,711911.0,89.0,0.89,998.1,170717.09036156296,1484272.624955823
2879,16277,20,26,832.0,32.0,1.6,1.17,9.468864331594128,534.6316230328414
2880,16291,100,2772,255024.0,92.0,0.92,420.79,59160.866918646396,514364.7601422104
2881,16379,120,27,742.84,27.51,0.23,0.76,7.025232620051332,75.12550503855486
2882,16391,100,100,8900.0,89.0,0.89,10.48,2134.230408320577,18555.72727785752
2883,16398,120,23240,776216.0,33.4,0.28,1673.52,5894.0801355483645,53420.08985399476
2884,16462,120,36,2509.54,69.71,0.58,2.58,5.9978651418201805,149.40074144454155
2885,16473,25,10000,200000.0,20.0,0.8,330.0,9152.785274666123,99795.2675306278
2886,16496,60,63200,347600.0,5.5,0.09,357.33,3556.0050706633997,257974.75728057843
2887,16504,60,37870,103006.4,2.72,0.05,169.96,3613.181728251421,35915.2787185577
2888,16513,60,889,3200.4,3.6,0.06,3.96,54.12075451138375,409.00546049516583
2889,16553,240,220,3442.16,15.65,0.07,6.75,35.60799509452204,321.85772878652284
2890,16556,120,2074,74746.96,36.04,0.3,104.8,526.0035370536707,4767.352252890926
2891,16619,60,20000,43000.0,2.15,0.04,44.2,1200.679862007132,536379.3726736776
2892,16656,120,1969,119754.58,60.82,0.51,148.14,1809.1897896347589,11840.371177430206
2893,16693,100,12315,1096035.0,89.0,0.89,1808.46,262830.47478467907,2285137.8142681536
2894,16707,100,8442,675360.0,80.0,0.8,1456.08,180171.73107042312,1566474.4967967318
2895,16708,30,11811,69684.9,5.9,0.2,86.2,1954.2815326669322,693068.0735973297
2896,16725,30,3000,6720.0,2.24,0.07,9.42,177.44092336809177,4751.540724638862
2897,16766,60,29925,92468.25,3.09,0.05,181.24,2855.148223341003,28380.37273971057
2898,16784,30,34640,122972.0,3.55,0.12,152.12,16186.57962187955,93436.27187332214
2899,16794,240,9690,14631.9,1.51,0.01,15.04,3651.6819891423947,16066.625044818169
2900,16805,30,1458,40240.8,27.6,0.92,49.78,158.79044682066538,2485.9202263649076
2901,16828,60,100,1750.0,17.5,0.29,3.77,13.923618413254674,295.1582756445548
2902,16848,100,5900,472000.0,80.0,0.8,485.22,125919.59409091405,1094787.9093935937
2903,16881,240,2040,4080.0,2.0,0.01,4.19,766.7125557183334,5577.301203917568
2904,16901,60,112,1618.4,14.45,0.24,2.67,15.594452622845235,330.57726872190136
2905,16921,30,11592,52048.08,4.49,0.15,112.22,942.3131960103655,29460.655137354235
2906,16923,30,10150,228375.0,22.5,0.75,320.18,1354.014164138284,12546.59831240363
2907,16926,60,143,2313.12,16.18,0.27,2.72,13.643648987059764,135.61882378541725
2908,16967,30,319,7419.94,23.26,0.78,9.18,37.61365534066656,1999.345232827812
2909,16998,60,28663,74523.8,2.6,0.04,160.67,2734.740635776881,27183.51291021968
2910,17003,60,120,822.0,6.85,0.11,0.85,17.987900448901083,357.47038901838846
2911,17065,20,2371,68759.0,29.0,1.45,96.4,768.1148839402365,12674.759639247985
2912,17096,100,2863,229040.0,80.0,0.8,235.45,61103.016590218125,531250.4719650608
2913,17124,120,1500,149780.99,99.85,0.83,322.93,267.71231275267866,6204.733263562267
2914,17129,30,84000,965160.0,11.49,0.38,1193.9,11251.717286264897,41291.30104736967
2915,17135,100,3053,0.0,0.0,0.0,0.0,65158.05436602722,566506.3537929901
2916,17145,100,2352,188160.0,80.0,0.8,263.8,50197.099203699974,436430.7055752089
2917,17200,30,5000,100000.0,20.0,0.67,123.7,667.0020512996473,6180.590301676664
2918,17207,60,66825,206489.25,3.09,0.05,404.72,6375.782122799082,63375.71957664691
2919,17219,100,27,3375.0,125.0,1.25,5.57,576.2422102465558,5010.046365021531
2920,17228,60,336,2520.0,7.5,0.12,4.94,18.905343413653515,1371.5113678207965
2921,17242,30,43280,287812.0,6.65,0.22,474.89,20223.878927105856,116741.39280246485
2922,17245,20,27,864.0,32.0,1.6,0.89,9.833051421270826,555.1943777648737
2923,17247,100,2751,220080.0,80.0,0.8,363.13,58712.67853289908,510468.0574138604
2924,17259,30,2098,38477.32,18.34,0.61,63.49,35027.94158730159,13539.792666666668
2925,17348,30,300,1046.28,3.49,0.12,2.26,17.744092336809178,475.1540724638862
2926,17349,1,2072,50764.0,24.5,24.5,62.8,1421.5713872477163,18377.74592809585
2927,17359,270,3,166.54,55.51,0.21,0.17,1.5481372052105564,98.1945147283805
2928,17373,84,320,3312.0,10.35,0.12,7.14,93.21337311028032,747.0424000436371
2929,17447,60,7850,46629.0,5.94,0.1,57.68,1263.2249994519875,43516.59253460548
2930,17501,60,771,9444.75,12.25,0.2,11.68,107.35109796619354,2275.670305219517
2931,17600,20,336,10752.0,32.0,1.6,11.05,122.36686213137027,6909.085589962872
2932,17640,100,1832,146560.0,80.0,0.8,181.29,39099.10108043297,339940.92373034975
2933,17648,60,152535,361507.95,2.37,0.04,779.41,9157.285137562894,4090831.380538971
2934,17660,30,12,281.25,23.44,0.78,0.29,1.9855540082976195,704.1585710920291
2935,17697,60,19760,94848.0,4.8,0.08,204.49,1853.3995528618404,14093.460175340057
2936,17701,100,5,2000.0,400.0,4.0,2.8,12.265461608965548,502.3034429834807
2937,17717,30,3715,20766.85,5.59,0.19,24.44,614.6944284021381,217995.75763390737
2938,17764,60,46,1517.44,32.99,0.55,1.88,4.1699779945127915,37.656649054383486
2939,17796,300,2266,69838.12,30.82,0.1,71.79,3015.0440340896735,47929.56343601564
2940,17800,300,100,3082.0,30.82,0.1,3.81,133.05578261649046,2115.1616697270806
2941,17815,100,7412,575912.4,77.7,0.78,950.26,52828.05875170164,72959.03101501275
2942,17825,100,4987,443843.0,89.0,0.89,456.27,106434.07046294719,925374.1193467545
2943,17831,100,378,33642.0,89.0,0.89,55.51,8067.390943451782,70140.64911030143
2944,17844,30,3,42.65,14.22,0.47,0.04,0.2376452283253282,27.7639786745589
2945,17861,60,19920,114340.8,5.74,0.1,246.52,1868.4068366906813,14207.577261780058
2946,17865,300,2,46.9,23.45,0.08,0.06,2.661115652329809,42.30323339454161
2947,17870,200,500,1303.53,2.61,0.01,2.55,52.04967980255466,3941.8246709971645
2948,17900,60,26663,176242.43,6.61,0.11,181.18,2417.0461579933603,21826.939863848413
2949,17924,30,143,2391.83,16.73,0.56,2.96,11.624464029458442,363.42940688765145
2950,17944,30,47625,372427.5,7.82,0.26,802.95,22254.210580023486,128461.387066021
2951,17949,30,32280,146228.4,4.53,0.15,315.27,2624.0398522441856,82038.47031002371
2952,18022,100,137,10960.0,80.0,0.8,12.9,2923.8956593991907,25421.346370664804
2953,18053,30,26991,211069.62,7.82,0.26,455.07,12612.3548087226,72804.22673593643
2954,18093,240,29,228.8,7.89,0.03,0.28,10.59831606513626,65.09466875815552
2955,18099,30,39,117.24,3.01,0.1,0.12,2.3067320037851933,61.770029420305214
2956,18121,30,206,4365.52,21.19,0.71,5.4,96.25968250886798,555.6545036346524
2957,18129,90,25000,204250.0,8.17,0.09,337.01,3284.081508610192,211639.38011188243
2958,18155,20,58,1856.0,32.0,1.6,3.06,21.122851201248437,1192.6397744578767
2959,18182,60,19,407.56,21.45,0.36,0.42,1.722382215124849,15.553833305071441
2960,18227,60,25000,65000.0,2.6,0.04,107.25,2385.253319416043,23709.58457787015
2961,18240,60,14842,105081.36,7.08,0.12,147.32,1345.4524650991057,12149.999679677387
2962,18246,30,414,11426.4,27.6,0.92,11.75,45.08864539352226,705.8785827949737
2963,18269,100,81,5844.15,72.15,0.72,8.19,14.58,1035.2772
2964,18316,90,14164,131725.2,9.3,0.1,135.41,910.7765331000851,58333.83699543931
2965,18325,100,30,10500.0,350.0,3.5,10.79,73.5927696537933,3013.8206579008843
2966,18354,240,1295,1955.45,1.51,0.01,2.01,488.02148358507753,2147.1908599627995
2967,18373,30,3548,14369.4,4.05,0.13,23.71,288.4167718637661,9017.115633827883
2968,18386,60,16435,133123.5,8.1,0.13,136.85,2089.5473552914423,14304.034655333697
2969,18392,20,17,544.0,32.0,1.6,0.56,6.191180524503853,349.56683044455013
2970,18405,240,2052,3098.52,1.51,0.01,3.83,773.2973624066248,3402.344127137965
2971,18422,120,10000,369100.0,36.91,0.31,795.78,9188.368662441639,60133.93183052415
2972,18436,1,175,4287.5,24.5,24.5,6.01,120.06515094997603,1552.1744871702574
2973,18494,1,175,4287.5,24.5,24.5,6.01,120.06515094997603,1552.1744871702574
2974,18500,120,4280,351816.0,82.2,0.68,689.56,3932.621787525022,25737.32282346434
2975,18509,30,64269,427388.85,6.65,0.22,705.19,30031.619102730274,173356.11307813338
2976,18538,30,4,44.07,11.02,0.37,0.05,0.3083109313221594,19.163875649345798
2977,18580,90,15041,139881.3,9.3,0.1,143.8,967.1695731684821,61945.72453038709
2978,18586,60,28853,236594.6,8.2,0.14,243.22,3668.372974884331,25111.914323720302
2979,18629,30,6549,92340.9,14.1,0.47,152.36,877.2321012827239,3219.2467923717136
2980,18633,20,50,1600.0,32.0,1.6,3.45,18.20935448383486,1028.137736601618
2981,18639,100,1200,96000.0,80.0,0.8,134.59,25610.764899846927,222668.72733429025
2982,18664,60,1436,16442.2,11.45,0.19,20.34,199.94316041433711,4238.472838255807
2983,18673,60,9000,72900.0,8.1,0.13,85.8,1144.260796934772,7833.058223182432
2984,18679,30,54090,567945.0,10.5,0.35,702.55,7245.302238262717,26588.648495859823
2985,18694,30,1000,23670.0,23.67,0.79,46.39,46.58182518290336,2759.6005005775896
2986,18708,30,35955,167190.75,4.65,0.16,171.87,3452.7265252003403,24563.037131786663
2987,18740,60,161,12174.82,75.62,1.26,20.09,36.3828097250915,167.29093489898378
2988,18762,60,216,5512.38,25.52,0.43,6.82,12.153435051634403,881.6858793133692
2989,18811,60,4600,27324.0,5.94,0.1,33.8,740.2337576406551,25500.168873781553
2990,18862,100,4000,400000.0,100.0,1.0,494.8,85369.21633282308,742229.0911143008
2991,18881,20,50,1600.0,32.0,1.6,2.64,18.20935448383486,1028.137736601618
2992,18904,300,30,924.6,30.82,0.1,1.14,39.91673478494713,634.5485009181241
2993,18923,60,426,11114.34,26.09,0.43,23.96,42.12210541260398,1913.2375547830084
2994,18980,100,336,26880.0,80.0,0.8,27.63,7171.014171957139,62347.24365360127
2995,18992,60,9,143.1,15.9,0.26,0.15,0.7168803418803419,39.09070318570319
2996,18997,100,172,791.2,4.6,0.05,0.98,16.397566023705878,619.3172412287349
2997,19013,60,33338,84345.14,2.53,0.04,181.85,2001.4132619796883,894090.7763097533
2998,19014,100,3173,253840.0,80.0,0.8,260.95,67719.1308560119,588773.226526419
2999,19019,20,25,800.0,32.0,1.6,0.99,9.10467724191743,514.068868300809
3000,19063,20,450,14400.0,32.0,1.6,17.81,163.88419035451375,9253.239629414562
3001,19080,120,15560,287393.2,18.47,0.15,295.44,14297.101638759192,93568.39792829558
3002,19105,240,4534,38539.0,8.5,0.04,54.03,1502.5679815678013,16555.437048425243
3003,19142,30,373,8675.98,23.26,0.78,10.73,43.980857185168105,2337.792388228131
3004,19146,60,11,198.35,18.03,0.3,0.2,0.6189249331850853,44.90066977984751
3005,19172,100,70,6230.0,89.0,0.89,7.33,1493.961285824404,12989.009094500265
3006,19177,100,4400,352000.0,80.0,0.8,435.42,93906.1379661054,816452.0002257308
3007,19225,100,40,591.97,14.8,0.15,1.16,2.4247045367899354,15.36164696911933
3008,19241,240,16,367.09,22.94,0.1,0.38,5.887894963558025,148.94479293912192
3009,19243,100,11800,916860.0,77.7,0.78,1512.82,84102.95376012944,116151.72233906512
3010,19244,20,9,288.0,32.0,1.6,0.3,3.277683807090275,185.06479258829125
3011,19246,30,5175,116437.5,22.5,0.75,144.03,690.347123095135,6396.910962235348
3012,19250,60,4245,40327.5,9.5,0.16,86.95,959.2858837454249,4410.869681032212
3013,19263,100,1500,120000.0,80.0,0.8,198.0,32013.456124808657,278335.9091678628
3014,19272,20,70,2240.0,32.0,1.6,2.64,25.493096277368807,1439.3928312422652
3015,19282,30,800,21392.98,26.74,0.89,41.93,53.09261453126957,2137.0150874208
3016,19289,120,646,12480.72,19.32,0.16,15.44,593.5686155937299,3884.65199625186
3017,19293,60,4,214.84,53.71,0.9,0.42,0.6439212965484963,2.4101427168389002
3018,19335,100,3,24.0,8.0,0.08,0.04,2.363272727272727,1124.3720741999998
3019,19344,60,90,387.0,4.3,0.07,0.83,8.423271544988882,150.24853480362046
3020,19346,30,11,332.32,30.21,1.01,0.34,1.820091174272818,645.4786901676933
3021,19348,25,87,8265.0,95.0,3.8,11.59,56.91216474693353,1422.3737950024235
3022,19359,300,2025,62410.5,30.82,0.1,64.16,2694.3795979839315,42832.02381197338
3023,19405,100,3039,0.0,0.0,0.0,0.0,64859.26210886234,563908.55197409
3024,19406,60,1082,6221.5,5.75,0.1,7.7,60.87970706420567,4416.593154708637
3025,19410,100,2586,230154.0,89.0,0.89,379.75,55191.19835917013,479851.1074053955
3026,19431,25,1400,28700.0,20.5,0.82,29.5,1281.3899384532572,13971.33745428789
